time(millisecond),datetime,track_id,X,Y,Z,disparity
47700,2025-07-27 19:03:55.832,1,0.058422010946111755,0.4456207051924074,14.51621286430907,124.82391357421875
47800,2025-07-27 19:03:55.932,1,0.2187853364782947,0.43967045043179964,14.603353206468379,124.07907104492188
47900,2025-07-27 19:03:56.032,1,0.39157423839504535,0.417107979136549,14.005651675081797,129.37423706054688
48000,2025-07-27 19:03:56.132,1,0.5911917327520263,0.40784729317552987,13.853584732520495,130.79434204101562
48100,2025-07-27 19:03:56.232,1,0.7362612302573858,0.39878330217899505,13.719528739545746,132.07235717773438
48200,2025-07-27 19:03:56.332,1,0.9543802984182496,0.3877342413697029,13.564576984651065,133.5810546875
48300,2025-07-27 19:03:56.432,1,1.12756890592602,0.38068277873815587,13.46011709044456,134.61773681640625
48400,2025-07-27 19:03:56.532,1,1.3254953250384596,0.3769526738177123,13.274509157505332,136.5
48500,2025-07-27 19:03:56.632,1,1.4853005715736864,0.3570005886385937,12.974429754106692,139.65704345703125
48600,2025-07-27 19:03:56.732,1,1.694767750325693,0.3525622959971257,13.11397494028449,138.17095947265625
48700,2025-07-27 19:03:56.832,1,1.8122186406495935,0.3395585721562837,12.661335548801048,143.11053466796875
48800,2025-07-27 19:03:56.932,1,1.9865715936782278,0.3331180987574253,12.59311523038546,143.88580322265625
48900,2025-07-27 19:03:57.032,1,2.063411761595855,0.31899771057239945,12.210659509889075,148.39251708984375
49000,2025-07-27 19:03:57.132,1,2.1368022262069726,0.3122592531654362,12.000590451532664,150.9901123046875
49100,2025-07-27 19:03:57.232,1,2.1889210859692327,0.3121929653430981,12.076786102426983,150.0374755859375
49200,2025-07-27 19:03:57.332,1,2.2331110157730403,0.3062272825935438,11.976432529772909,151.294677734375
49300,2025-07-27 19:03:57.432,1,2.247843624412768,0.3031991946884164,11.86280134070584,152.743896484375
49400,2025-07-27 19:03:57.532,1,2.3368199922837545,0.311883596582912,12.19027271961671,148.64068603515625
49500,2025-07-27 19:03:57.632,1,2.39251289612372,0.32047932730754813,12.259865113634472,147.79693603515625
49600,2025-07-27 19:03:57.732,1,2.5339446708409064,0.31934529445712073,12.342518787551702,146.80718994140625
49700,2025-07-27 19:03:57.832,1,2.640781927934537,0.3157925872867434,12.301460882259331,147.29718017578125
49800,2025-07-27 19:03:57.932,1,2.8463719610967324,0.3257872479520051,12.738962756734878,142.23846435546875
49900,2025-07-27 19:03:58.032,1,2.8227333979939586,0.3198047711628442,12.211769550666522,148.3790283203125
50000,2025-07-27 19:03:58.132,1,2.8998874985266347,0.3182795646376504,12.020035740252911,150.745849609375
50100,2025-07-27 19:03:58.232,1,2.9288677880764284,0.3130839632617987,12.01763690349824,150.77593994140625
50200,2025-07-27 19:03:58.332,1,2.915165374347115,0.30800229177151106,11.839812983487553,153.04046630859375
50300,2025-07-27 19:03:58.432,1,2.9226087386858066,0.29790604736808607,11.836249007041566,153.0865478515625
50400,2025-07-27 19:03:58.532,1,2.924431746686125,0.29522383072239244,11.84507081428792,152.9725341796875
50500,2025-07-27 19:03:58.632,1,2.9216636212639653,0.2990689012841072,11.864963299624891,152.716064453125
50600,2025-07-27 19:03:58.732,1,2.9198386027938565,0.3060779286922484,11.956574139651776,151.54595947265625
50700,2025-07-27 19:03:58.832,1,2.915845002902033,0.31073021978919835,12.05345112268443,150.32794189453125
50800,2025-07-27 19:03:58.932,1,2.888046681324693,0.31721417968733073,12.092163161561396,149.8466796875
50900,2025-07-27 19:03:59.032,1,2.8972213168003433,0.3271785561789245,12.272281809215352,147.64739990234375
51000,2025-07-27 19:03:59.132,1,2.9256905562630546,0.3383816435685863,12.592404798520946,143.8939208984375
51100,2025-07-27 19:03:59.232,1,2.9309092316043586,0.34313015605757435,12.711662330006956,142.5439453125
51200,2025-07-27 19:03:59.332,1,2.9685291358956656,0.357139811265892,13.065534543383087,138.6832275390625
51300,2025-07-27 19:03:59.432,1,2.976242733046951,0.366834721279562,13.256732080472554,136.68304443359375
51400,2025-07-27 19:03:59.532,1,2.9771342453216154,0.3845927891140471,13.439144105139631,134.82781982421875
51500,2025-07-27 19:03:59.632,1,2.993689600224838,0.39795786625526036,13.702883575455479,132.2327880859375
51600,2025-07-27 19:03:59.732,1,3.0155487883789602,0.4147197546488704,14.050584139531912,128.96051025390625
51700,2025-07-27 19:03:59.832,1,3.041113460393599,0.4344471087274844,14.374722936983963,126.05255126953125
51800,2025-07-27 19:03:59.932,1,3.0901906162411916,0.4637324492949854,14.85041184818072,122.01483154296875
51900,2025-07-27 19:04:00.032,1,3.036054399754009,0.4618047572379582,14.710364369263639,123.17645263671875
52000,2025-07-27 19:04:00.132,1,3.0400322872505217,0.4753007069512711,15.010154974978178,120.71630859375
52100,2025-07-27 19:04:00.232,1,3.070650494667235,0.49916392721492,15.411859049503285,117.56988525390625
52200,2025-07-27 19:04:00.332,1,3.1393876329551116,0.5211504454394388,16.01528449624529,113.14007568359375
52300,2025-07-27 19:04:00.432,1,3.108365606846885,0.5239958363612152,15.972812389429254,113.44091796875
52400,2025-07-27 19:04:00.532,1,3.1212563907779445,0.547713009340021,16.308580587245004,111.1053466796875
52500,2025-07-27 19:04:00.632,1,3.104752352527214,0.5531927897482914,16.37161718176087,110.67755126953125
52600,2025-07-27 19:04:00.732,1,3.098032273688852,0.5745720508360312,16.568861948677913,109.3599853515625
52700,2025-07-27 19:04:00.832,1,3.159189335965428,0.6031772962008995,17.179100988533374,105.47528076171875
52800,2025-07-27 19:04:00.932,1,3.2183298995392406,0.6407031180582902,17.79135119300378,101.8455810546875
52900,2025-07-27 19:04:01.032,1,3.2254027937413547,0.6660585590802663,17.958110503441894,100.89984130859375
53000,2025-07-27 19:04:01.132,1,3.219870315781603,0.6855699172793562,18.055578163244338,100.35516357421875
53100,2025-07-27 19:04:01.232,1,3.205403863059332,0.6748001894310369,18.054600884987146,100.360595703125
53200,2025-07-27 19:04:01.332,1,3.0887250006558933,0.6451729584853396,17.523557509477648,103.4019775390625
53300,2025-07-27 19:04:01.432,1,2.8460802293015086,0.6044452703829772,16.377334171853075,110.638916015625
53400,2025-07-27 19:04:01.532,1,2.5835322216210317,0.5695911260739946,15.37533368723341,117.84918212890625
53500,2025-07-27 19:04:01.632,1,2.397812722380259,0.5379861068311533,14.71843056949517,123.10894775390625
53600,2025-07-27 19:04:01.732,1,2.1602994344881514,0.5225365590057384,14.188575791693244,127.706298828125
53700,2025-07-27 19:04:01.832,1,1.9352474011448344,0.48921208486452306,13.387406979571855,135.348876953125
53800,2025-07-27 19:04:01.932,1,1.7232484291280812,0.46439980507704576,13.072127603208857,138.61328125
53900,2025-07-27 19:04:02.032,1,1.57717562041268,0.4989007484612098,13.86549337487819,130.6820068359375
54000,2025-07-27 19:04:02.132,1,1.4327860068554021,0.5456272362431054,14.73146747967055,123.0
54100,2025-07-27 19:04:02.232,1,1.0721964731373026,0.44543382826532835,12.850854609925374,141.0
54200,2025-07-27 19:04:02.332,1,0.8193588548381411,0.4601489763850228,12.70494928774465,142.6192626953125
54300,2025-07-27 19:04:02.432,1,0.5491365653964516,0.4974880128967266,13.64768185576996,132.76763916015625
54400,2025-07-27 19:04:02.532,1,0.34657112122145595,0.4994006784740841,13.805489523805544,131.25
54500,2025-07-27 19:04:02.632,1,0.07354499829386835,0.554672687131341,15.33343525829867,118.17120361328125
54600,2025-07-27 19:04:02.732,1,-0.13659341844502906,0.5023831756325192,13.805489523805544,131.25
54700,2025-07-27 19:04:02.832,1,-0.3062508921651981,0.5077667498119492,13.78494096156025,131.44564819335938
54800,2025-07-27 19:04:02.932,1,-0.5243223383945278,0.5142095512489347,13.964883630139228,129.75192260742188
54900,2025-07-27 19:04:03.032,1,-0.6845008769570885,0.48641118744892076,13.442238410001421,134.79678344726562
55000,2025-07-27 19:04:03.132,1,-0.9765026801179946,0.5172147077973439,14.046282945732386,129.0
55400,2025-07-27 19:04:03.532,1,-1.9607813064605688,0.7182452062435655,18.84011756429171,96.17617797851562
55500,2025-07-27 19:04:03.632,1,-2.0189429517838837,0.716347311208274,19.231029378379137,94.22119140625
55600,2025-07-27 19:04:03.732,1,-2.0233685923683464,0.7085996110381129,19.269119003855433,94.03494262695312
55700,2025-07-27 19:04:03.832,1,-1.9789218746705384,0.6993186723020954,19.007825457985778,95.32760620117188
55800,2025-07-27 19:04:03.932,1,-1.9944996932720613,0.6975434477211665,19.164475370875664,94.54840087890625
55900,2025-07-27 19:04:04.032,1,-1.9880627455190316,0.6913458730603405,19.227417356099664,94.2388916015625
56000,2025-07-27 19:04:04.132,1,-2.0032977622874353,0.7003553038239181,19.491068965138073,92.96414184570312
56100,2025-07-27 19:04:04.232,1,-2.041941400840587,0.7215993525724701,19.95496766317728,90.802978515625
56200,2025-07-27 19:04:04.332,1,-2.17657971621433,0.7714456482972119,21.455076271749842,84.45416259765625
56300,2025-07-27 19:04:04.432,1,-2.212306628144107,0.7973432990107643,22.1648925977157,81.74957275390625
56400,2025-07-27 19:04:04.532,1,-2.111467542157317,0.799260124151594,21.838975581024233,82.96957397460938
57400,2025-07-27 19:04:05.532,1,-1.846982817170914,1.0227631145944223,25.644584196356778,70.65704345703125
57500,2025-07-27 19:04:05.632,1,-1.8497753281215539,1.0606837223668193,26.31516752898913,68.85650634765625
57600,2025-07-27 19:04:05.732,1,-1.7747417580389602,1.0693446382270775,26.243286913852067,69.04510498046875
57700,2025-07-27 19:04:05.832,1,-1.737065498959884,1.0832543991891086,26.43148155794322,68.55349731445312
58100,2025-07-27 19:04:06.232,1,-1.5957258713313383,1.1366836181150823,26.924457956550985,67.29830932617188
58200,2025-07-27 19:04:06.332,1,-1.560354593557788,1.115093868478477,26.799891014178357,67.61111450195312
58300,2025-07-27 19:04:06.432,1,-1.5538201526478383,1.1391055779704575,27.320520647755718,66.32269287109375
58400,2025-07-27 19:04:06.532,1,-1.5820612678350006,1.2054267203630775,28.86906003437706,62.76513671875
58500,2025-07-27 19:04:06.632,1,-1.539650599115132,1.2412361359278183,30.151598993290126,60.0953369140625
58600,2025-07-27 19:04:06.732,1,-1.4055201778076476,1.27826625741308,31.08151720786755,58.29736328125
58700,2025-07-27 19:04:06.832,1,-1.3139759381976346,1.3342680623402243,32.33547035193338,56.03662109375
58800,2025-07-27 19:04:06.932,1,-1.0711892166538215,1.3772081242195244,33.28617610298167,54.436126708984375
58900,2025-07-27 19:04:07.032,1,-0.7233153321076672,1.303076962795612,31.65908408808123,57.23382568359375
59000,2025-07-27 19:04:07.132,1,-0.44798389265969923,1.3660527193085235,33.55500925924959,54.0
59100,2025-07-27 19:04:07.232,1,-0.06501364492992648,1.290505528284561,32.04381047221273,56.546661376953125
59200,2025-07-27 19:04:07.332,1,0.335507578482745,1.2483685308094523,30.992091733992527,58.465576171875
59300,2025-07-27 19:04:07.432,1,0.6689038002496992,1.2188753973078454,29.829551975812116,60.744140625
59400,2025-07-27 19:04:07.532,1,1.0077897395339546,1.1598057882176045,28.806200607800054,62.902099609375
59500,2025-07-27 19:04:07.632,1,1.3713613288072466,1.2160567786489176,30.195914459228224,60.00714111328125
59600,2025-07-27 19:04:07.732,1,1.4908579714030272,1.0567938718233991,26.521493745796352,68.32083129882812
59700,2025-07-27 19:04:07.832,1,1.9632583415705138,1.1841595472479665,29.927070433232064,60.54620361328125
60300,2025-07-27 19:04:08.432,1,2.366775160857812,0.976895064000545,25.11547873197402,72.14556884765625
60400,2025-07-27 19:04:08.532,1,2.3798752854762655,0.9513428968915746,24.67880961769872,73.422119140625
60600,2025-07-27 19:04:08.732,1,2.449278688819994,0.9811596671480383,25.16632094570099,71.99981689453125
60700,2025-07-27 19:04:08.832,1,2.4742378852415174,0.9945287642934605,25.258069588884634,71.73828125
61100,2025-07-27 19:04:09.232,1,2.576049316876767,0.9772696699606795,24.822821220275312,72.99615478515625
61200,2025-07-27 19:04:09.332,1,2.570193069384665,0.9669574959028014,24.654727691433056,73.49383544921875
61300,2025-07-27 19:04:09.432,1,2.553557560698404,0.961298793180685,24.4032418974523,74.251220703125
61400,2025-07-27 19:04:09.532,1,2.5372139271263077,0.9460747581475785,24.145341108680455,75.0443115234375
61500,2025-07-27 19:04:09.632,1,2.547319403835423,0.9530165936000747,24.312907781152187,74.527099609375
61600,2025-07-27 19:04:09.732,1,2.56768324977789,0.9605010912750925,24.643594181621513,73.52703857421875
61700,2025-07-27 19:04:09.832,1,2.5378042342301157,0.9461436203956572,24.27384465791681,74.64703369140625
61800,2025-07-27 19:04:09.932,1,2.4900117141181672,0.9196413637140222,23.716807993972754,76.4002685546875
61900,2025-07-27 19:04:10.032,1,2.510752938236516,0.9215730996421932,23.89893171405273,75.81805419921875
62000,2025-07-27 19:04:10.132,1,2.5072137282598437,0.9027651017599488,23.67634940795135,76.53082275390625
62100,2025-07-27 19:04:10.232,1,2.486054102866411,0.8884246973616088,23.319347275923956,77.70245361328125
62200,2025-07-27 19:04:10.332,1,2.4792225948293027,0.8797449911602259,23.210811843343347,78.0657958984375
